station_abbr;reference_timestamp;ths2dymn;ths2dymx;ths200m0;th9120mv;th91dnmv;th91dxmv;ths00nm0;pva2hsm0;ths25xm0;pv9120mv;ths00xm0;ths20nm0;thl200mx;phsstam0;thl200mn;ph9120mv;ths30xm0;xhs000m0;fhs010m0;fh9120mv;rhs001m0;ths35xm0;rhs150m0;rh9120mv;ghs000m0;gh9120mv;shs000m0;sh9120mv;xhs00om0;xhs012m0
GVE;01.01.1753 00:00;;;-3.9;-6;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.02.1753 00:00;;;1.9;-1;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.03.1753 00:00;;;6.9;0.2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.04.1753 00:00;;;8;-2.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.05.1753 00:00;;;13.5;-1;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.06.1753 00:00;;;18.5;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.07.1753 00:00;;;19.4;-1.2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.08.1753 00:00;;;15.8;-4.2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.09.1753 00:00;;;14.3;-1.4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.10.1753 00:00;;;9.7;-1.6;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.11.1753 00:00;;;3.2;-2.8;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.12.1753 00:00;;;3.2;0.4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.01.1754 00:00;;;-0.4;-2.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.02.1754 00:00;;;-0.2;-3.1;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.03.1754 00:00;;;1.3;-5.4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.04.1754 00:00;;;7.8;-2.7;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.05.1754 00:00;;;14.3;-0.2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.06.1754 00:00;;;16.9;-1.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.07.1754 00:00;;;17.4;-3.2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.08.1754 00:00;;;18.8;-1.2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.09.1754 00:00;;;14.8;-0.9;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.10.1754 00:00;;;11.2;-0.1;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.11.1754 00:00;;;6.3;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.12.1754 00:00;;;1.3;-1.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.01.1755 00:00;;;-5.4;-7.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.02.1755 00:00;;;-1.6;-4.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.03.1755 00:00;;;4.1;-2.6;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.04.1755 00:00;;;13;2.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.05.1755 00:00;;;12.4;-2.1;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.06.1755 00:00;;;18.4;0;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.07.1755 00:00;;;18.5;-2.1;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.08.1755 00:00;;;16.4;-3.6;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.09.1755 00:00;;;13.6;-2.1;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.10.1755 00:00;;;8.9;-2.4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.11.1755 00:00;;;4.1;-1.9;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.12.1755 00:00;;;0.7;-2.1;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.01.1756 00:00;;;1.4;-0.7;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.02.1756 00:00;;;2.4;-0.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.03.1756 00:00;;;4.6;-2.1;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.04.1756 00:00;;;8;-2.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.05.1756 00:00;;;12;-2.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.06.1756 00:00;;;18.2;-0.2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.07.1756 00:00;;;18.3;-2.3;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.08.1756 00:00;;;16.3;-3.7;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.09.1756 00:00;;;14.9;-0.8;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.10.1756 00:00;;;9;-2.3;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.11.1756 00:00;;;2.1;-3.9;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.12.1756 00:00;;;-2.3;-5.1;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.01.1757 00:00;;;-2.8;-4.9;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.02.1757 00:00;;;-0.2;-3.1;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.03.1757 00:00;;;3.5;-3.2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.04.1757 00:00;;;9.2;-1.3;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.05.1757 00:00;;;14.3;-0.2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.06.1757 00:00;;;18;-0.4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.07.1757 00:00;;;21.2;0.6;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.08.1757 00:00;;;17;-3;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.09.1757 00:00;;;12.3;-3.4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.10.1757 00:00;;;5.6;-5.7;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.11.1757 00:00;;;4.5;-1.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.12.1757 00:00;;;-0.4;-3.2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.01.1758 00:00;;;-3.8;-5.9;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.02.1758 00:00;;;0.1;-2.8;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.03.1758 00:00;;;4.8;-1.9;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.04.1758 00:00;;;7.9;-2.6;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.05.1758 00:00;;;13.9;-0.6;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.06.1758 00:00;;;17.2;-1.2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.07.1758 00:00;;;14.3;-6.3;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.08.1758 00:00;;;16.5;-3.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.09.1758 00:00;;;12.3;-3.4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.10.1758 00:00;;;7.2;-4.1;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.11.1758 00:00;;;2.6;-3.4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.12.1758 00:00;;;0.4;-2.4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.01.1759 00:00;;;-0.4;-2.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.02.1759 00:00;;;1.7;-1.2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.03.1759 00:00;;;4.3;-2.4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.04.1759 00:00;;;10.2;-0.3;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.05.1759 00:00;;;14;-0.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.06.1759 00:00;;;16.1;-2.3;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.07.1759 00:00;;;20.7;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.08.1759 00:00;;;17;-3;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.09.1759 00:00;;;15.1;-0.6;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.10.1759 00:00;;;11;-0.3;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.11.1759 00:00;;;0.5;-5.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.12.1759 00:00;;;-1;-3.8;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.01.1760 00:00;;;-1.4;-3.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.02.1760 00:00;;;0.9;-2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.03.1760 00:00;;;2.8;-3.9;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.04.1760 00:00;;;12.4;1.9;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.05.1760 00:00;;;14;-0.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.06.1760 00:00;;;17.5;-0.9;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.07.1760 00:00;;;19;-1.6;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.08.1760 00:00;;;16.6;-3.4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.09.1760 00:00;;;14.8;-0.9;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.10.1760 00:00;;;9.4;-1.9;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.11.1760 00:00;;;4.2;-1.8;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.12.1760 00:00;;;2.4;-0.4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.01.1761 00:00;;;-3.3;-5.4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.02.1761 00:00;;;2.9;0;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.03.1761 00:00;;;6.4;-0.3;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.04.1761 00:00;;;8.7;-1.8;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.05.1761 00:00;;;14.8;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.06.1761 00:00;;;16.8;-1.6;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.07.1761 00:00;;;19.6;-1;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.08.1761 00:00;;;19.3;-0.7;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.09.1761 00:00;;;15.6;-0.1;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.10.1761 00:00;;;8.1;-3.2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.11.1761 00:00;;;3.8;-2.2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.12.1761 00:00;;;-2.1;-4.9;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.01.1762 00:00;;;1.3;-0.8;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.02.1762 00:00;;;-0.3;-3.2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.03.1762 00:00;;;1.3;-5.4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.04.1762 00:00;;;12.2;1.7;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.05.1762 00:00;;;16.1;1.6;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.06.1762 00:00;;;17.1;-1.3;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.07.1762 00:00;;;21.3;0.7;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.08.1762 00:00;;;17.5;-2.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.09.1762 00:00;;;14.3;-1.4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.10.1762 00:00;;;7.8;-3.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.11.1762 00:00;;;3.1;-2.9;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.12.1762 00:00;;;-3.8;-6.6;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.01.1763 00:00;;;-3.8;-5.9;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.02.1763 00:00;;;4.6;1.7;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.03.1763 00:00;;;3.2;-3.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.04.1763 00:00;;;9.1;-1.4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.05.1763 00:00;;;12.5;-2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.06.1763 00:00;;;17.2;-1.2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.07.1763 00:00;;;18.6;-2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.08.1763 00:00;;;19.8;-0.2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.09.1763 00:00;;;13.2;-2.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.10.1763 00:00;;;8;-3.3;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.11.1763 00:00;;;3.1;-2.9;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.12.1763 00:00;;;1.9;-0.9;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.01.1764 00:00;;;3.1;1;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.02.1764 00:00;;;3.2;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.03.1764 00:00;;;2.3;-4.4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.04.1764 00:00;;;7.6;-2.9;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.05.1764 00:00;;;15.3;0.8;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.06.1764 00:00;;;18;-0.4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.07.1764 00:00;;;19.4;-1.2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.08.1764 00:00;;;16;-4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.09.1764 00:00;;;13;-2.7;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.10.1764 00:00;;;7;-4.3;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.11.1764 00:00;;;2.9;-3.1;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.12.1764 00:00;;;1.1;-1.7;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.01.1765 00:00;;;1.3;-0.8;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.02.1765 00:00;;;-0.7;-3.6;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.03.1765 00:00;;;5.7;-1;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.04.1765 00:00;;;8.4;-2.1;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.05.1765 00:00;;;13.8;-0.7;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.06.1765 00:00;;;18.6;0.2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.07.1765 00:00;;;17.3;-3.3;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.08.1765 00:00;;;17.2;-2.8;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.09.1765 00:00;;;13.6;-2.1;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.10.1765 00:00;;;9.9;-1.4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.11.1765 00:00;;;3.3;-2.7;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.12.1765 00:00;;;-1.1;-3.9;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.01.1766 00:00;;;-6.1;-8.2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.02.1766 00:00;;;-1.4;-4.3;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.03.1766 00:00;;;3.9;-2.8;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.04.1766 00:00;;;10.3;-0.2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.05.1766 00:00;;;14;-0.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.06.1766 00:00;;;18.2;-0.2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.07.1766 00:00;;;18.1;-2.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.08.1766 00:00;;;19.4;-0.6;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.09.1766 00:00;;;16.1;0.4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.10.1766 00:00;;;10.4;-0.9;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.11.1766 00:00;;;4.5;-1.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.12.1766 00:00;;;-0.9;-3.7;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.01.1767 00:00;;;-4.6;-6.7;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.02.1767 00:00;;;4.8;1.9;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.03.1767 00:00;;;4.7;-2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.04.1767 00:00;;;8;-2.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.05.1767 00:00;;;13;-1.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.06.1767 00:00;;;17.1;-1.3;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.07.1767 00:00;;;19.2;-1.4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.08.1767 00:00;;;18.4;-1.6;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.09.1767 00:00;;;14.6;-1.1;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.10.1767 00:00;;;9.5;-1.8;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.11.1767 00:00;;;6.7;0.7;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.12.1767 00:00;;;-1.9;-4.7;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.01.1768 00:00;;;-2.5;-4.6;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.02.1768 00:00;;;1.8;-1.1;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.03.1768 00:00;;;2.1;-4.6;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.04.1768 00:00;;;9.7;-0.8;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.05.1768 00:00;;;14.2;-0.3;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.06.1768 00:00;;;15.9;-2.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.07.1768 00:00;;;18.8;-1.8;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.08.1768 00:00;;;18.2;-1.8;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.09.1768 00:00;;;13.8;-1.9;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.10.1768 00:00;;;10.6;-0.7;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.11.1768 00:00;;;5.2;-0.8;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.12.1768 00:00;;;0.6;-2.2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.01.1769 00:00;;;0.6;-1.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.02.1769 00:00;;;1.6;-1.3;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.03.1769 00:00;;;2.8;-3.9;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.04.1769 00:00;;;9.7;-0.8;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.05.1769 00:00;;;14.1;-0.4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.06.1769 00:00;;;16.1;-2.3;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.07.1769 00:00;;;18.7;-1.9;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.08.1769 00:00;;;17.7;-2.3;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.09.1769 00:00;;;14.3;-1.4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.10.1769 00:00;;;6.1;-5.2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.11.1769 00:00;;;6.4;0.4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.12.1769 00:00;;;1.1;-1.7;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.01.1770 00:00;;;-2.2;-4.3;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.02.1770 00:00;;;0.1;-2.8;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.03.1770 00:00;;;2.5;-4.2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.04.1770 00:00;;;6.4;-4.1;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.05.1770 00:00;;;13.7;-0.8;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.06.1770 00:00;;;16.2;-2.2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.07.1770 00:00;;;16.1;-4.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.08.1770 00:00;;;18.7;-1.3;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.09.1770 00:00;;;15.8;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.10.1770 00:00;;;8.6;-2.7;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.11.1770 00:00;;;4.6;-1.4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.12.1770 00:00;;;1;-1.8;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.01.1771 00:00;;;0.5;-1.6;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.02.1771 00:00;;;0.9;-2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.03.1771 00:00;;;4.7;-2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.04.1771 00:00;;;6;-4.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.05.1771 00:00;;;15.3;0.8;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.06.1771 00:00;;;15.6;-2.8;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.07.1771 00:00;;;20;-0.6;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.08.1771 00:00;;;17.4;-2.6;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.09.1771 00:00;;;14.8;-0.9;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.10.1771 00:00;;;9.8;-1.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.11.1771 00:00;;;2.2;-3.8;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.12.1771 00:00;;;2.6;-0.2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.01.1772 00:00;;;0.1;-2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.02.1772 00:00;;;4.3;1.4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.03.1772 00:00;;;6.4;-0.3;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.04.1772 00:00;;;8.8;-1.7;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.05.1772 00:00;;;12.2;-2.3;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.06.1772 00:00;;;18.6;0.2;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.07.1772 00:00;;;18.8;-1.8;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.08.1772 00:00;;;18.7;-1.3;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.09.1772 00:00;;;16.1;0.4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.10.1772 00:00;;;11.7;0.4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.11.1772 00:00;;;6.4;0.4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.12.1772 00:00;;;2.2;-0.6;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.01.1773 00:00;;;1.5;-0.6;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.02.1773 00:00;;;-1;-3.9;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.03.1773 00:00;;;3.2;-3.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.04.1773 00:00;;;8.1;-2.4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.05.1773 00:00;;;12.8;-1.7;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.06.1773 00:00;;;16.9;-1.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.07.1773 00:00;;;17.8;-2.8;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.08.1773 00:00;;;17.2;-2.8;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.09.1773 00:00;;;14.9;-0.8;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.10.1773 00:00;;;9.6;-1.7;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.11.1773 00:00;;;4.5;-1.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.12.1773 00:00;;;2.5;-0.3;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.01.1774 00:00;;;1.4;-0.7;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.02.1774 00:00;;;2.5;-0.4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.03.1774 00:00;;;7.3;0.6;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.04.1774 00:00;;;10.2;-0.3;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.05.1774 00:00;;;13;-1.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.06.1774 00:00;;;16.6;-1.8;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.07.1774 00:00;;;17.9;-2.7;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.08.1774 00:00;;;19.5;-0.5;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.09.1774 00:00;;;13.3;-2.4;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.10.1774 00:00;;;7.7;-3.6;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.11.1774 00:00;;;2.1;-3.9;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.12.1774 00:00;;;-1.8;-4.6;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.01.1775 00:00;;;0.8;-1.3;;;;;;;;;;;;;;;;;;;;;;;;;;
GVE;01.02.1775 00:00;;;3.9;1;;;;;;;;;;;;;;;;;;;;;;;;;;
