station_abbr;reference_timestamp;ths2dymn;ths2dymx;ths200m0;th9120mv;th91dnmv;th91dxmv;ths00nm0;pva2hsm0;ths25xm0;pv9120mv;ths00xm0;ths20nm0;thl200mx;phsstam0;thl200mn;ph9120mv;ths30xm0;xhs000m0;fhs010m0;fh9120mv;rhs001m0;ths35xm0;rhs150m0;rh9120mv;ghs000m0;gh9120mv;shs000m0;sh9120mv;xhs00om0;xhs012m0
SMA;01.01.1864 00:00;;;-6.6;-7.5;;;;;;;;;;;;;;;;;;;25.7;41;;;;;;
SMA;01.02.1864 00:00;;;-1.5;-3.3;;;;;;;;;;;;;;;;;;;32.9;55;;;;;;
SMA;01.03.1864 00:00;;;4.5;-1.3;;;;;;;;;;;;;;;;;;;51;72;;;;;;
SMA;01.04.1864 00:00;;;6.8;-2.8;;;;;;;;;;;;;;;;;;;46.9;58;;;;;;
SMA;01.05.1864 00:00;;;12.3;-1.3;;;;;;;;;;;;;;;;;;;78.4;61;;;;;;
SMA;01.06.1864 00:00;;;14.7;-2.4;;;;;;;;;;;;;;;;;;;146.4;115;;;;;;
SMA;01.07.1864 00:00;;;16.9;-2.1;;;;;;;;;;;;;;;;;;;77.5;62;;;;;;
SMA;01.08.1864 00:00;;;15.3;-3.3;;;;;;;;;;;;;;;;;;;31.3;26;;;;;;
SMA;01.09.1864 00:00;;;12.9;-1.5;;;;;;;;;;;;;;;;;;;61.9;71;;;;;;
SMA;01.10.1864 00:00;;;6.7;-3.3;;;;;;;;;;;;;;;;;;;15.4;18;;;;;;
SMA;01.11.1864 00:00;;;2.5;-2.4;;;;;;;;;;;;;;;;;;;78.5;103;;;;;;
SMA;01.12.1864 00:00;;;-4.2;-5.9;;;;;;;;;;;;;;;;;;;4;5;;;;;;
SMA;01.01.1865 00:00;;;0;-0.9;;;;;;;;;;;;;;;;;;;63.7;101;;;;;;
SMA;01.02.1865 00:00;;;-2.9;-4.7;;;;;;;;;;;;;;;;;;;52.8;88;;;;;;
SMA;01.03.1865 00:00;;;-1.2;-7;;;;;;;;;;;;;;;;;;;51.9;73;;;;;;
SMA;01.04.1865 00:00;;;11.9;2.3;;;;;;;;;;;;;;;;;;;3.9;5;;;;;;
SMA;01.05.1865 00:00;;;15.2;1.6;;;;;;;;;;;;;;;;;;;59.8;47;;;;;;
SMA;01.06.1865 00:00;;;16;-1.1;;;;;;;;;;;;;;;;;;;43.3;34;;;;;;
SMA;01.07.1865 00:00;;;19;0;;;;;;;;;;;;;;;;;;;79.7;63;;;;;;
SMA;01.08.1865 00:00;;;15.8;-2.8;;;;;;;;;;;;;;;;;;;164.6;138;;;;;;
SMA;01.09.1865 00:00;;;15.4;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;
SMA;01.10.1865 00:00;;;9.3;-0.7;;;;;;;;;;;;;;;;;;;68.5;80;;;;;;
SMA;01.11.1865 00:00;;;4.2;-0.7;;;;;;;;;;;;;;;;;;;62.9;83;;;;;;
SMA;01.12.1865 00:00;;;-1.9;-3.6;;;;;;;;;;;;;;;;;;;17.1;21;;;;;;
SMA;01.01.1866 00:00;;;1.7;0.8;;;;;;;;;;;;;;;;;;;81.3;129;;;;;;
SMA;01.02.1866 00:00;;;3.7;1.9;;;;;;;;;;;;;;;;;;;169.3;281;;;;;;
SMA;01.03.1866 00:00;;;3.7;-2.1;;;;;;;;;;;;;;;;;;;111.5;157;;;;;;
SMA;01.04.1866 00:00;;;9.1;-0.5;;;;;;;;;;;;;;;;;;;104.3;130;;;;;;
SMA;01.05.1866 00:00;;;9.7;-3.9;;;;;;;;;;;;;;;;;;;103.1;80;;;;;;
SMA;01.06.1866 00:00;;;17.5;0.4;;;;;;;;;;;;;;;;;;;34.8;27;;;;;;
SMA;01.07.1866 00:00;;;17.4;-1.6;;;;;;;;;;;;;;;;;;;55.4;44;;;;;;
SMA;01.08.1866 00:00;;;14.7;-3.9;;;;;;;;;;;;;;;;;;;200.2;168;;;;;;
SMA;01.09.1866 00:00;;;14.3;-0.1;;;;;;;;;;;;;;;;;;;81.4;93;;;;;;
SMA;01.10.1866 00:00;;;8;-2;;;;;;;;;;;;;;;;;;;26.6;31;;;;;;
SMA;01.11.1866 00:00;;;3.6;-1.3;;;;;;;;;;;;;;;;;;;108.2;142;;;;;;
SMA;01.12.1866 00:00;;;1.7;0;;;;;;;;;;;;;;;;;;;130.7;157;;;;;;
SMA;01.01.1867 00:00;;;-1.2;-2.1;;;;;;;;;;;;;;;;;;;134.4;213;;;;;;
SMA;01.02.1867 00:00;;;4.7;2.9;;;;;;;;;;;;;;;;;;;75.4;125;;;;;;
SMA;01.03.1867 00:00;;;3.7;-2.1;;;;;;;;;;;;;;;;;;;105.3;148;;;;;;
SMA;01.04.1867 00:00;;;8.2;-1.4;;;;;;;;;;;;;;;;;;;126.2;157;;;;;;
SMA;01.05.1867 00:00;;;12.8;-0.8;;;;;;;;;;;;;;;;;;;108.6;85;;;;;;
SMA;01.06.1867 00:00;;;15.7;-1.4;;;;;;;;;;;;;;;;;;;187.6;147;;;;;;
SMA;01.07.1867 00:00;;;16.3;-2.7;;;;;;;;;;;;;;;;;;;47;37;;;;;;
SMA;01.08.1867 00:00;;;17.6;-1;;;;;;;;;;;;;;;;;;;157.4;132;;;;;;
SMA;01.09.1867 00:00;;;14.2;-0.2;;;;;;;;;;;;;;;;;;;108.1;124;;;;;;
SMA;01.10.1867 00:00;;;6.7;-3.3;;;;;;;;;;;;;;;;;;;165.9;195;;;;;;
SMA;01.11.1867 00:00;;;0.9;-4;;;;;;;;;;;;;;;;;;;27.7;36;;;;;;
SMA;01.12.1867 00:00;;;-2.6;-4.3;;;;;;;;;;;;;;;;;;;58.3;70;;;;;;
SMA;01.01.1868 00:00;;;-2.5;-3.4;;;;;;;;;;;;;;;;;;;36.7;58;;;;;;
SMA;01.02.1868 00:00;;;2.3;0.5;;;;;;;;;;;;;;;;;;;6.4;11;;;;;;
SMA;01.03.1868 00:00;;;2.6;-3.2;;;;;;;;;;;;;;;;;;;62.9;88;;;;;;
SMA;01.04.1868 00:00;;;7.3;-2.3;;;;;;;;;;;;;;;;;;;80.5;100;;;;;;
SMA;01.05.1868 00:00;;;17.6;4;;;;;;;;;;;;;;;;;;;9.1;7;;;;;;
SMA;01.06.1868 00:00;;;17.3;0.2;;;;;;;;;;;;;;;;;;;88.7;70;;;;;;
SMA;01.07.1868 00:00;;;18.1;-0.9;;;;;;;;;;;;;;;;;;;89.4;71;;;;;;
SMA;01.08.1868 00:00;;;17.5;-1.1;;;;;;;;;;;;;;;;;;;69.4;58;;;;;;
SMA;01.09.1868 00:00;;;15.6;1.2;;;;;;;;;;;;;;;;;;;72;82;;;;;;
SMA;01.10.1868 00:00;;;8.8;-1.2;;;;;;;;;;;;;;;;;;;159.7;187;;;;;;
SMA;01.11.1868 00:00;;;0.6;-4.3;;;;;;;;;;;;;;;;;;;51.4;68;;;;;;
SMA;01.12.1868 00:00;;;5.1;3.4;;;;;;;;;;;;;;;;;;;129.9;156;;;;;;
SMA;01.01.1869 00:00;;;-1.7;-2.6;;;;;;;;;;;;;;;;;;;21.2;34;;;;;;
SMA;01.02.1869 00:00;;;4.9;3.1;;;;;;;;;;;;;;;;;;;19.5;32;;;;;;
SMA;01.03.1869 00:00;;;0.5;-5.3;;;;;;;;;;;;;;;;;;;44.2;62;;;;;;
SMA;01.04.1869 00:00;;;10.1;0.5;;;;;;;;;;;;;;;;;;;78.5;98;;;;;;
SMA;01.05.1869 00:00;;;13.9;0.3;;;;;;;;;;;;;;;;;;;108.3;84;;;;;;
SMA;01.06.1869 00:00;;;13.4;-3.7;;;;;;;;;;;;;;;;;;;121.3;95;;;;;;
SMA;01.07.1869 00:00;;;19.6;0.6;;;;;;;;;;;;;;;;;;;133.2;106;;;;;;
SMA;01.08.1869 00:00;;;15.5;-3.1;;;;;;;;;;;;;;;;;;;192.7;162;;;;;;
SMA;01.09.1869 00:00;;;14.4;0;;;;;;;;;;;;;;;;;;;77.8;89;;;;;;
SMA;01.10.1869 00:00;;;6;-4;;;;;;;;;;;;;;;;;;;63.3;74;;;;;;
SMA;01.11.1869 00:00;;;3.8;-1.1;;;;;;;;;;;;;;;;;;;67.4;89;;;;;;
SMA;01.12.1869 00:00;;;-1.9;-3.6;;;;;;;;;;;;;;;;;;;47.7;57;;;;;;
SMA;01.01.1870 00:00;;;-2.4;-3.3;;;;;;;;;;;;;;;;;;;9.5;15;;;;;;
SMA;01.02.1870 00:00;;;-3.1;-4.9;;;;;;;;;;;;;;;;;;;19.1;32;;;;;;
SMA;01.03.1870 00:00;;;1.7;-4.1;;;;;;;;;;;;;;;;;;;73;103;;;;;;
SMA;01.04.1870 00:00;;;8;-1.6;;;;;;;;;;;;;;;;;;;7.6;9;;;;;;
SMA;01.05.1870 00:00;;;14;0.4;;;;;;;;;;;;;;;;;;;48.7;38;;;;;;
SMA;01.06.1870 00:00;;;16.9;-0.2;;;;;;;;;;;;;;;;;;;54.7;43;;;;;;
SMA;01.07.1870 00:00;;;19.7;0.7;;;;;;;;;;;;;;;;;;;95.4;76;;;;;;
SMA;01.08.1870 00:00;;;15.1;-3.5;;;;;;;;;;;;;;;;;;;93.3;78;;;;;;
SMA;01.09.1870 00:00;;;11.9;-2.5;;;;;;;;;;;;;;;;;;;71.5;82;;;;;;
SMA;01.10.1870 00:00;;;8.1;-1.9;;;;;;;;;;;;;;;;;;;185.3;217;;;;;;
SMA;01.11.1870 00:00;;;2.9;-2;;;;;;;;;;;;;;;;;;;64.2;84;;;;;;
SMA;01.12.1870 00:00;;;-4.3;-6;;;;;;;;;;;;;;;;;;;90.6;109;;;;;;
SMA;01.01.1871 00:00;;;-5.1;-6;;;;;;;;;;;;;;;;;;;39.2;62;;;;;;
SMA;01.02.1871 00:00;;;0.9;-0.9;;;;;;;;;;;;;;;;;;;37.1;62;;;;;;
SMA;01.03.1871 00:00;;;4.1;-1.7;;;;;;;;;;;;;;;;;;;31.1;44;;;;;;
SMA;01.04.1871 00:00;;;8.5;-1.1;;;;;;;;;;;;;;;;;;;108.8;135;;;;;;
SMA;01.05.1871 00:00;;;11.6;-2;;;;;;;;;;;;;;;;;;;27;21;;;;;;
SMA;01.06.1871 00:00;;;12.6;-4.5;;;;;;;;;;;;;;;;;;;133.6;105;;;;;;
SMA;01.07.1871 00:00;;;18.1;-0.9;;;;;;;;;;;;;;;;;;;102.1;81;;;;;;
SMA;01.08.1871 00:00;;;17.5;-1.1;;;;;;;;;;;;;;;;;;;91.3;77;;;;;;
SMA;01.09.1871 00:00;;;15.3;0.9;;;;;;;;;;;;;;;;;;;30.6;35;;;;;;
SMA;01.10.1871 00:00;;;6.2;-3.8;;;;;;;;;;;;;;;;;;;126.6;149;;;;;;
SMA;01.11.1871 00:00;;;-0.2;-5.1;;;;;;;;;;;;;;;;;;;36.8;48;;;;;;
SMA;01.12.1871 00:00;;;-7.2;-8.9;;;;;;;;;;;;;;;;;;;8.1;10;;;;;;
SMA;01.01.1872 00:00;;;-0.5;-1.4;;;;;;;;;;;;;;;;;;;31.9;51;;;;;;
SMA;01.02.1872 00:00;;;0.3;-1.5;;;;;;;;;;;;;;;;;;;59.6;99;;;;;;
SMA;01.03.1872 00:00;;;5.3;-0.5;;;;;;;;;;;;;;;;;;;30.4;43;;;;;;
SMA;01.04.1872 00:00;;;9;-0.6;;;;;;;;;;;;;;;;;;;58.4;73;;;;;;
SMA;01.05.1872 00:00;;;11.3;-2.3;;;;;;;;;;;;;;;;;;;199.9;156;;;;;;
SMA;01.06.1872 00:00;;;15.1;-2;;;;;;;;;;;;;;;;;;;167.2;131;;;;;;
SMA;01.07.1872 00:00;;;18.5;-0.5;;;;;;;;;;;;;;;;;;;114;90;;;;;;
SMA;01.08.1872 00:00;;;15.5;-3.1;;;;;;;;;;;;;;;;;;;203.2;171;;;;;;
SMA;01.09.1872 00:00;;;14.1;-0.3;;;;;;;;;;;;;;;;;;;20.6;24;;;;;;
SMA;01.10.1872 00:00;;;9.3;-0.7;;;;;;;;;;;;;;;;;;;91.4;107;;;;;;
SMA;01.11.1872 00:00;;;5.6;0.7;;;;;;;;;;;;;;;;;;;105.8;139;;;;;;
SMA;01.12.1872 00:00;;;2.2;0.5;;;;;;;;;;;;;;;;;;;95;114;;;;;;
SMA;01.01.1873 00:00;;;0.3;-0.6;;;;;;;;;;;;;;;;;;;23.6;37;;;;;;
SMA;01.02.1873 00:00;;;-0.1;-1.9;;;;;;;;;;;;;;;;;;;25.4;42;;;;;;
SMA;01.03.1873 00:00;;;6;0.2;;;;;;;;;;;;;;;;;;;116.3;163;;;;;;
SMA;01.04.1873 00:00;;;6.5;-3.1;;;;;;;;;;;;;;;;;;;148.2;184;;;;;;
SMA;01.05.1873 00:00;;;9.8;-3.8;;;;;;;;;;;;;;;;;;;113.5;89;;;;;;
SMA;01.06.1873 00:00;;;16.2;-0.9;;;;;;;;;;;;;;;;;;;52.1;41;;;;;;
SMA;01.07.1873 00:00;;;19.7;0.7;;;;;;;;;;;;;;;;;;;152.7;121;;;;;;
SMA;01.08.1873 00:00;;;18.5;-0.1;;;;;;;;;;;;;;;;;;;111.9;94;;;;;;
SMA;01.09.1873 00:00;;;12.8;-1.6;;;;;;;;;;;;;;;;;;;90.1;103;;;;;;
SMA;01.10.1873 00:00;;;9.1;-0.9;;;;;;;;;;;;;;;;;;;120.2;141;;;;;;
SMA;01.11.1873 00:00;;;3.5;-1.4;;;;;;;;;;;;;;;;;;;74.7;98;;;;;;
SMA;01.12.1873 00:00;;;-1;-2.7;;;;;;;;;;;;;;;;;;;15.1;18;;;;;;
SMA;01.01.1874 00:00;;;-1;-1.9;;;;;;;;;;;;;;;;;;;24;38;;;;;;
SMA;01.02.1874 00:00;;;-0.5;-2.3;;;;;;;;;;;;;;;;;;;12.3;20;;;;;;
SMA;01.03.1874 00:00;;;3.6;-2.2;;;;;;;;;;;;;;;;;;;31.6;44;;;;;;
SMA;01.04.1874 00:00;;;9.8;0.2;;;;;;;;;;;;;;;;;;;89.3;111;;;;;;
SMA;01.05.1874 00:00;;;9;-4.6;;;;;;;;;;;;;;;;;;;113.5;89;;;;;;
SMA;01.06.1874 00:00;;;16.5;-0.6;;;;;;;;;;;;;;;;;;;99.3;78;;;;;;
SMA;01.07.1874 00:00;;;20.3;1.3;;;;;;;;;;;;;;;;;;;176.9;140;;;;;;
SMA;01.08.1874 00:00;;;15.6;-3;;;;;;;;;;;;;;;;;;;99.4;83;;;;;;
SMA;01.09.1874 00:00;;;15.1;0.7;;;;;;;;;;;;;;;;;;;43.5;50;;;;;;
SMA;01.10.1874 00:00;;;7.9;-2.1;;;;;;;;;;;;;;;;;;;25.2;30;;;;;;
SMA;01.11.1874 00:00;;;0.3;-4.6;;;;;;;;;;;;;;;;;;;74.8;98;;;;;;
SMA;01.12.1874 00:00;;;-2.1;-3.8;;;;;;;;;;;;;;;;;;;94.5;113;;;;;;
SMA;01.01.1875 00:00;;;1.1;0.2;;;;;;;;;;;;;;;;;;;102.6;163;;;;;;
SMA;01.02.1875 00:00;;;-3.7;-5.5;;;;;;;;;;;;;;;;;;;15;25;;;;;;
SMA;01.03.1875 00:00;;;1.7;-4.1;;;;;;;;;;;;;;;;;;;54.3;76;;;;;;
SMA;01.04.1875 00:00;;;8.4;-1.2;;;;;;;;;;;;;;;;;;;13.9;17;;;;;;
SMA;01.05.1875 00:00;;;14.6;1;;;;;;;;;;;;;;;;;;;118.3;92;;;;;;
SMA;01.06.1875 00:00;;;16.5;-0.6;;;;;;;;;;;;;;;;;;;136.4;107;;;;;;
SMA;01.07.1875 00:00;;;16.4;-2.6;;;;;;;;;;;;;;;;;;;129;102;;;;;;
SMA;01.08.1875 00:00;;;18.8;0.2;;;;;;;;;;;;;;;;;;;68.2;57;;;;;;
SMA;01.09.1875 00:00;;;14.9;0.5;;;;;;;;;;;;;;;;;;;118.4;135;;;;;;
SMA;01.10.1875 00:00;;;7.3;-2.7;;;;;;;;;;;;;;;;;;;165.8;195;;;;;;
SMA;01.11.1875 00:00;;;3.2;-1.7;;;;;;;;;;;;;;;;;;;166.6;219;;;;;;
SMA;01.12.1875 00:00;;;-3.2;-4.9;;;;;;;;;;;;;;;;;;;12.9;15;;;;;;
SMA;01.01.1876 00:00;;;-3.2;-4.1;;;;;;;;;;;;;;;;;;;12.1;19;;;;;;
SMA;01.02.1876 00:00;;;1.5;-0.3;;;;;;;;;;;;;;;;;;;147.8;245;;;;;;
SMA;01.03.1876 00:00;;;3.9;-1.9;;;;;;;;;;;;;;;;;;;213.4;300;;;;;;
SMA;01.04.1876 00:00;;;8;-1.6;;;;;;;;;;;;;;;;;;;131.3;163;;;;;;
SMA;01.05.1876 00:00;;;9.1;-4.5;;;;;;;;;;;;;;;;;;;131.8;103;;;;;;
SMA;01.06.1876 00:00;;;15.5;-1.6;;;;;;;;;;;;;;;;;;;359.2;282;;;;;;
SMA;01.07.1876 00:00;;;18.9;-0.1;;;;;;;;;;;;;;;;;;;92.1;73;;;;;;
SMA;01.08.1876 00:00;;;18.1;-0.5;;;;;;;;;;;;;;;;;;;140.5;118;;;;;;
SMA;01.09.1876 00:00;;;12.5;-1.9;;;;;;;;;;;;;;;;;;;198.5;227;;;;;;
SMA;01.10.1876 00:00;;;10.5;0.5;;;;;;;;;;;;;;;;;;;13.4;16;;;;;;
SMA;01.11.1876 00:00;;;1.9;-3;;;;;;;;;;;;;;;;;;;88;116;;;;;;
SMA;01.12.1876 00:00;;;3.4;1.7;;;;;;;;;;;;;;;;;;;77.2;93;;;;;;
SMA;01.01.1877 00:00;;;2;1.1;;;;;;;;;;;;;;;;;;;60;95;;;;;;
SMA;01.02.1877 00:00;;;3;1.2;;;;;;;;;;;;;;;;;;;88.5;147;;;;;;
SMA;01.03.1877 00:00;;;2.3;-3.5;;;;;;;;;;;;;;;;;;;70.3;99;;;;;;
SMA;01.04.1877 00:00;;;7.3;-2.3;;;;;;;;;;;;;;;;;;;90.7;113;;;;;;
SMA;01.05.1877 00:00;;;9.8;-3.8;;;;;;;;;;;;;;;;;;;94.2;73;;;;;;
SMA;01.06.1877 00:00;;;18.9;1.8;;;;;;;;;;;;;;;;;;;38.8;30;;;;;;
SMA;01.07.1877 00:00;;;16.9;-2.1;;;;;;;;;;;;;;;;;;;162.8;129;;;;;;
SMA;01.08.1877 00:00;;;18.1;-0.5;;;;;;;;;;;;;;;;;;;104.2;87;;;;;;
SMA;01.09.1877 00:00;;;11.1;-3.3;;;;;;;;;;;;;;;;;;;40.5;46;;;;;;
SMA;01.10.1877 00:00;;;6.3;-3.7;;;;;;;;;;;;;;;;;;;34.8;41;;;;;;
SMA;01.11.1877 00:00;;;5.2;0.3;;;;;;;;;;;;;;;;;;;71.6;94;;;;;;
SMA;01.12.1877 00:00;;;0.5;-1.2;;;;;;;;;;;;;;;;;;;76.8;92;;;;;;
SMA;01.01.1878 00:00;;;-2.9;-3.8;;;;;;;;;;;;;;;;;;;57;90;;;;;;
SMA;01.02.1878 00:00;;;0.3;-1.5;;;;;;;;;;;;;;;;;;;25.2;42;;;;;;
SMA;01.03.1878 00:00;;;2.6;-3.2;;;;;;;;;;;;;;;;;;;70.9;100;;;;;;
SMA;01.04.1878 00:00;;;8;-1.6;;;;;;;;;;;;;;;;;;;100.4;125;;;;;;
SMA;01.05.1878 00:00;;;13.4;-0.2;;;;;;;;;;;;;;;;;;;128.5;100;;;;;;
SMA;01.06.1878 00:00;;;15.2;-1.9;;;;;;;;;;;;;;;;;;;249.7;196;;;;;;
SMA;01.07.1878 00:00;;;16.8;-2.2;;;;;;;;;;;;;;;;;;;99.1;79;;;;;;
SMA;01.08.1878 00:00;;;16.9;-1.7;;;;;;;;;;;;;;;;;;;126.9;107;;;;;;
SMA;01.09.1878 00:00;;;13.4;-1;;;;;;;;;;;;;;;;;;;105.6;121;;;;;;
SMA;01.10.1878 00:00;;;9.2;-0.8;;;;;;;;;;;;;;;;;;;70.4;83;;;;;;
SMA;01.11.1878 00:00;;;1.5;-3.4;;;;;;;;;;;;;;;;;;;52.8;69;;;;;;
SMA;01.12.1878 00:00;;;-3;-4.7;;;;;;;;;;;;;;;;;;;77.5;93;;;;;;
SMA;01.01.1879 00:00;;;-1.6;-2.5;;;;;;;;;;;;;;;;;;;46.6;74;;;;;;
SMA;01.02.1879 00:00;;;1.2;-0.6;;;;;;;;;;;;;;;;;;;119.1;198;;;;;;
SMA;01.03.1879 00:00;;;3.9;-1.9;;;;;;;;;;;;;;;;;;;25.2;35;;;;;;
SMA;01.04.1879 00:00;;;6;-3.6;;;;;;;;;;;;;;;;;;;75.8;94;;;;;;
SMA;01.05.1879 00:00;;;8.1;-5.5;;;;;;;;;;;;;;;;;;;86.6;68;;;;;;
SMA;01.06.1879 00:00;;;16;-1.1;;;;;;;;;;;;;;;;;;;98.7;77;;;;;;
SMA;01.07.1879 00:00;;;14.9;-4.1;;;;;;;;;;;;;;;;;;;156.6;124;;;;;;
SMA;01.08.1879 00:00;;;18.4;-0.2;;;;;;;;;;;;;;;;;;;70.8;59;;;;;;
SMA;01.09.1879 00:00;;;13.5;-0.9;;;;;;;;;;;;;;;;;;;120.5;138;;;;;;
SMA;01.10.1879 00:00;;;6.8;-3.2;;;;;;;;;;;;;;;;;;;73.9;87;;;;;;
SMA;01.11.1879 00:00;;;-0.3;-5.2;;;;;;;;;;;;;;;;;;;86.7;114;;;;;;
SMA;01.12.1879 00:00;;;-9;-10.7;;;;;;;;;;;;;;;;;;;50.6;61;;;;;;
SMA;01.01.1880 00:00;;;-5.7;-6.6;;;;;;;;;;;;;;;;;;;21.3;34;;;;;;
SMA;01.02.1880 00:00;;;-0.1;-1.9;;;;;;;;;;;;;;;;;;;47.6;79;;;;;;
SMA;01.03.1880 00:00;;;6.3;0.5;;;;;;;;;;;;;;;;;;;21.8;31;;;;;;
SMA;01.04.1880 00:00;;;8.3;-1.3;;;;;;;;;;;;;;;;;;;108.7;135;;;;;;
SMA;01.05.1880 00:00;;;11;-2.6;;;;;;;;;;;;;;;;;;;56.1;44;;;;;;
SMA;01.06.1880 00:00;;;14.7;-2.4;;;;;;;;;;;;;;;;;;;88.9;70;;;;;;
SMA;01.07.1880 00:00;;;18.7;-0.3;;;;;;;;;;;;;;;;;;;112.4;89;;;;;;
SMA;01.08.1880 00:00;;;16.2;-2.4;;;;;;;;;;;;;;;;;;;132.9;112;;;;;;
SMA;01.09.1880 00:00;;;14.1;-0.3;;;;;;;;;;;;;;;;;;;103.8;119;;;;;;
SMA;01.10.1880 00:00;;;8.4;-1.6;;;;;;;;;;;;;;;;;;;174.1;204;;;;;;
SMA;01.11.1880 00:00;;;4.2;-0.7;;;;;;;;;;;;;;;;;;;32.7;43;;;;;;
SMA;01.12.1880 00:00;;;4.6;2.9;;;;;;;;;;;;;;;;;;;79.2;95;;;;;;
SMA;01.01.1881 00:00;;;-3.9;-4.8;;;;;;;;;;;;;;;;;;;25.9;41;;;;;;
SMA;01.02.1881 00:00;;;1.4;-0.4;;;;;;;;;;;;;;;;;;;62.6;104;;;;;;
SMA;01.03.1881 00:00;;;4.9;-0.9;;;;;;;;;;;;;;;;;;;80.8;113;;;;;;
SMA;01.04.1881 00:00;;;6.9;-2.7;;;;;;;;;;;;;;;;;;;83.8;104;;;;;;
SMA;01.05.1881 00:00;;;11.3;-2.3;;;;;;;;;;;;;;;;;;;51.3;40;;;;;;
SMA;01.06.1881 00:00;;;15.2;-1.9;;;;;;;;;;;;;;;;;;;101.7;80;;;;;;
SMA;01.07.1881 00:00;;;20.3;1.3;;;;;;;;;;;;;;;;;;;64.2;51;;;;;;
SMA;01.08.1881 00:00;;;17.2;-1.4;;;;;;;;;;;;;;;;;;;212.8;179;;;;;;
SMA;01.09.1881 00:00;9.6;16.7;12;-2.4;-1.1;-2.4;;;;;;;;;;;;;;;;;179;205;;;;;;
SMA;01.10.1881 00:00;2.4;8.2;4.9;-5.1;-4.7;-5.6;;;;;;;;;;;;;;;;;52.2;61;;;;;;
SMA;01.11.1881 00:00;2.7;8.8;4.6;-0.3;0.2;1.2;;;;;;;;;;;;;;;;;8.1;11;;;;;;
SMA;01.12.1881 00:00;-2.7;1.9;-0.3;-2;-2.2;-2.1;;;;;;;;;;;;;;;;;31.6;38;;;;;;
SMA;01.01.1882 00:00;-3.6;-0.2;-1.5;-2.4;-2.2;-3.7;;;;;;;;;;;;;;;;;15.6;25;;;;;;
SMA;01.02.1882 00:00;-3.5;3;0.3;-1.5;-2.3;-2.2;;;;;;;;;;;;;;;;;12;20;;;;;;
SMA;01.03.1882 00:00;0.8;10.5;6;0.2;-1.1;0.3;;;;;;;;;;;;;;;;;21.5;30;;;;;;
SMA;01.04.1882 00:00;2.4;12.2;7.9;-1.7;-2.7;-2.6;;;;;;;;;;;;;;;;;60.7;75;;;;;;
SMA;01.05.1882 00:00;6.8;17.3;12.7;-0.9;-2.2;-1.5;;;;;;;;;;;;;;;;;65.1;51;;;;;;
SMA;01.06.1882 00:00;9.4;18.8;14.7;-2.4;-3.2;-3.6;;;;;;;;;;;;;;;;;164.9;129;;;;;;
SMA;01.07.1882 00:00;10.8;21.1;15.8;-3.2;-3.6;-3.2;;;;;;;;;;;;;;;;;113.4;90;;;;;;
SMA;01.08.1882 00:00;10.6;20.5;15.1;-3.5;-3.7;-3.4;;;;;;;;;;;;;;;;;113;95;;;;;;
SMA;01.09.1882 00:00;8.4;15.7;12;-2.4;-2.3;-3.4;;;;;;;;;;;;;;;;;165.3;189;;;;;;
SMA;01.10.1882 00:00;5.7;13.5;9.3;-0.7;-1.4;-0.3;;;;;;;;;;;;;;;;;159;187;;;;;;
SMA;01.11.1882 00:00;1.7;8.5;4.6;-0.3;-0.8;0.9;;;;;;;;;;;;;;;;;137.7;181;;;;;;
SMA;01.12.1882 00:00;-1.2;4.1;0.8;-0.9;-0.7;0.1;;;;;;;;;;;;;;;;;138.7;166;;;;;;
SMA;01.01.1883 00:00;-2.7;3;0;-0.9;-1.3;-0.5;;;;;;;;;;;;;;;;;45.4;72;;;;;;
SMA;01.02.1883 00:00;-0.7;6.7;2.4;0.6;0.5;1.5;;;;;;;;;;;;;;;;;35.1;58;;;;;;
SMA;01.03.1883 00:00;-3.3;3.9;-0.3;-6.1;-5.2;-6.3;;;;;;;;;;;;;;;;;31.3;44;;;;;;
SMA;01.04.1883 00:00;2.4;12.4;7.2;-2.4;-2.7;-2.4;;;;;;;;;;;;;;;;;54.9;68;;;;;;
SMA;01.05.1883 00:00;6.8;18.5;12.6;-1;-2.2;-0.3;;;;;;;;;;;;;;;;;113.8;89;;;;;;
SMA;01.06.1883 00:00;9.8;20.9;15;-2.1;-2.8;-1.5;;;;;;;;;;;;;;;;;140.5;110;;;;;;
SMA;01.07.1883 00:00;11.1;21.8;16.1;-2.9;-3.3;-2.5;;;;;;;;;;;;;;;;;132.5;105;;;;;;
SMA;01.08.1883 00:00;10;22.5;16.1;-2.5;-4.3;-1.4;;;;;;;;;;;;;;;;;43.2;36;;;;;;
SMA;01.09.1883 00:00;8.4;18.5;12.9;-1.5;-2.3;-0.6;;;;;;;;;;;;;;;;;95.1;109;;;;;;
SMA;01.10.1883 00:00;3.4;11.9;7.2;-2.8;-3.7;-1.9;;;;;;;;;;;;;;;;;99.3;117;;;;;;
SMA;01.11.1883 00:00;1.5;7.7;4;-0.9;-1;0.1;;;;;;;;;;;;;;;;;69.7;92;;;;;;
SMA;01.12.1883 00:00;-2;2.8;-0.3;-2;-1.5;-1.2;;;;;;;;;;;;;;;;;63.4;76;;;;;;
SMA;01.01.1884 00:00;-0.8;4.7;1.6;0.7;0.6;1.2;;;;;;;;;;;;;;;;;37.8;60;;;3335;93;;
