station_abbr;reference_timestamp;ths2dymn;ths2dymx;ths200m0;th9120mv;th91dnmv;th91dxmv;ths00nm0;pva2hsm0;ths25xm0;pv9120mv;ths00xm0;ths20nm0;thl200mx;phsstam0;thl200mn;ph9120mv;ths30xm0;xhs000m0;fhs010m0;fh9120mv;rhs001m0;ths35xm0;rhs150m0;rh9120mv;ghs000m0;gh9120mv;shs000m0;sh9120mv;xhs00om0;xhs012m0
BER;01.01.1864 00:00;-11.3;-3.6;-7.6;-7.8;-8.4;-7;;;;;;;;;;;;;;;;;22.5;37;;;;;;
BER;01.02.1864 00:00;-5.7;4;-1.8;-2.9;-2.9;-1.2;;;;;;;;;;;;;;;;;26.5;48;;;;;;
BER;01.03.1864 00:00;-0.8;9.8;3.9;-1.3;-1.1;-0.5;;;;;;;;;;;;;;;;;57.1;88;;;;;;
BER;01.04.1864 00:00;0;12.5;6.6;-2.4;-3.4;-2;;;;;;;;;;;;;;;;;55.1;71;;;;;;
BER;01.05.1864 00:00;5.7;18;12.1;-1.1;-1.9;-0.6;;;;;;;;;;;;;;;;;68.5;61;;;;;;
BER;01.06.1864 00:00;8.3;19.5;13.7;-3.2;-3;-3;;;;;;;;;;;;;;;;;146;144;;;;;;
BER;01.07.1864 00:00;10.7;23.8;17.3;-1.5;-2.3;-0.8;;;;;;;;;;;;;;;;;43.4;40;;;;;;
BER;01.08.1864 00:00;8.1;22.7;15.2;-3.2;-4.8;-1.5;;;;;;;;;;;;;;;;;54.8;49;;;;;;
BER;01.09.1864 00:00;6.8;19.4;12.1;-2;-2.4;0;;;;;;;;;;;;;;;;;49.9;57;;;;;;
BER;01.10.1864 00:00;1.8;11.6;5.7;-3.8;-3.7;-2.4;;;;;;;;;;;;;;;;;27.2;31;;;;;;
BER;01.11.1864 00:00;0.1;6.1;2;-2.2;-0.9;-1.6;;;;;;;;;;;;;;;;;47.8;62;;;;;;
BER;01.12.1864 00:00;-7;-2.4;-4.7;-5.6;-4.9;-6.2;;;;;;;;;;;;;;;;;5.1;6;;;;;;
BER;01.01.1865 00:00;-3.6;3.4;-0.9;-1.1;-0.7;0;;;;;;;;;;;;;;;;;74.8;124;;;;;;
BER;01.02.1865 00:00;-5.6;1.1;-3;-4.1;-2.8;-4.1;;;;;;;;;;;;;;;;;49.8;90;;;;;;
BER;01.03.1865 00:00;-5;3.1;-1.9;-7.1;-5.3;-7.2;;;;;;;;;;;;;;;;;52.2;80;;;;;;
BER;01.04.1865 00:00;4.1;19.3;11.6;2.6;0.7;4.8;;;;;;;;;;;;;;;;;15.5;20;;;;;;
BER;01.05.1865 00:00;7.6;21.2;14.4;1.2;0;2.6;;;;;;;;;;;;;;;;;69.6;62;;;;;;
BER;01.06.1865 00:00;8;21.6;15.7;-1.2;-3.3;-0.9;;;;;;;;;;;;;;;;;18.5;18;;;;;;
BER;01.07.1865 00:00;11.2;25.2;18.6;-0.2;-1.8;0.6;;;;;;;;;;;;;;;;;78.6;73;;;;;;
BER;01.08.1865 00:00;10.2;20.9;15.3;-3.1;-2.7;-3.3;;;;;;;;;;;;;;;;;153.2;136;;;;;;
BER;01.09.1865 00:00;7.8;23;15.3;1.2;-1.4;3.6;;;;;;;;;;;;;;;;;0.6;1;;;;;;
BER;01.10.1865 00:00;4;14.5;8.7;-0.8;-1.5;0.5;;;;;;;;;;;;;;;;;84;97;;;;;;
BER;01.11.1865 00:00;0.1;7.1;3;-1.2;-0.9;-0.6;;;;;;;;;;;;;;;;;67.6;88;;;;;;
BER;01.12.1865 00:00;-5.8;-0.2;-3.1;-4;-3.7;-4;;;;;;;;;;;;;;;;;25.3;32;;;;;;
BER;01.01.1866 00:00;-1.7;5.7;1.6;1.4;1.2;2.3;;;;;;;;;;;;;;;;;43.9;73;;;;;;
BER;01.02.1866 00:00;0.2;7.2;3.1;2;3;2;;;;;;;;;;;;;;;;;108.3;195;;;;;;
BER;01.03.1866 00:00;-0.5;7.8;3;-2.2;-0.8;-2.5;;;;;;;;;;;;;;;;;73.8;114;;;;;;
BER;01.04.1866 00:00;2.9;14.5;8.8;-0.2;-0.5;0;;;;;;;;;;;;;;;;;94.2;121;;;;;;
BER;01.05.1866 00:00;3.6;14.8;9.4;-3.8;-4;-3.8;;;;;;;;;;;;;;;;;111.6;99;;;;;;
BER;01.06.1866 00:00;9.9;22.9;16.9;0;-1.4;0.4;;;;;;;;;;;;;;;;;65.2;64;;;;;;
BER;01.07.1866 00:00;10.2;22.8;17;-1.8;-2.8;-1.8;;;;;;;;;;;;;;;;;52.9;49;;;;;;
BER;01.08.1866 00:00;8.6;20.1;14.4;-4;-4.3;-4.1;;;;;;;;;;;;;;;;;139.8;124;;;;;;
BER;01.09.1866 00:00;7.4;19.9;13.4;-0.7;-1.8;0.5;;;;;;;;;;;;;;;;;55.9;64;;;;;;
BER;01.10.1866 00:00;4;13;8.2;-1.3;-1.5;-1;;;;;;;;;;;;;;;;;41.9;48;;;;;;
BER;01.11.1866 00:00;-1.6;7.3;2.7;-1.5;-2.6;-0.4;;;;;;;;;;;;;;;;;81.6;106;;;;;;
BER;01.12.1866 00:00;-2.6;4.9;0.8;-0.1;-0.5;1.1;;;;;;;;;;;;;;;;;80.1;102;;;;;;
BER;01.01.1867 00:00;-5.2;0.8;-2.4;-2.6;-2.3;-2.6;;;;;;;;;;;;;;;;;145;240;;;;;;
BER;01.02.1867 00:00;-0.1;9.4;4.1;3;2.7;4.2;;;;;;;;;;;;;;;;;44.5;80;;;;;;
BER;01.03.1867 00:00;-0.2;8.2;3.2;-2;-0.5;-2.1;;;;;;;;;;;;;;;;;120.4;186;;;;;;
BER;01.04.1867 00:00;2.5;12.9;7.7;-1.3;-0.9;-1.6;;;;;;;;;;;;;;;;;127.7;164;;;;;;
BER;01.05.1867 00:00;5.4;19.3;12.4;-0.8;-2.2;0.7;;;;;;;;;;;;;;;;;78.6;70;;;;;;
BER;01.06.1867 00:00;8.5;20.7;15;-1.9;-2.8;-1.8;;;;;;;;;;;;;;;;;136.3;134;;;;;;
BER;01.07.1867 00:00;8.9;21.7;15.9;-2.9;-4.1;-2.9;;;;;;;;;;;;;;;;;69.3;64;;;;;;
BER;01.08.1867 00:00;10.6;23.7;17.3;-1.1;-2.3;-0.5;;;;;;;;;;;;;;;;;60.7;54;;;;;;
BER;01.09.1867 00:00;8.1;20.1;13.8;-0.3;-1.1;0.7;;;;;;;;;;;;;;;;;91.3;105;;;;;;
BER;01.10.1867 00:00;1.8;11;6;-3.5;-3.7;-3;;;;;;;;;;;;;;;;;132.9;154;;;;;;
BER;01.11.1867 00:00;-3.7;4.8;0.4;-3.8;-4.7;-2.9;;;;;;;;;;;;;;;;;15;20;;;;;;
BER;01.12.1867 00:00;-6.4;-0.2;-3.2;-4.1;-4.3;-4;;;;;;;;;;;;;;;;;78.8;100;;;;;;
BER;01.01.1868 00:00;-6.8;0;-3.5;-3.7;-3.9;-3.4;;;;;;;;;;;;;;;;;33;55;;;;;;
BER;01.02.1868 00:00;-2.7;6.9;1.4;0.3;0.1;1.7;;;;;;;;;;;;;;;;;10.1;18;;;;;;
BER;01.03.1868 00:00;-1.9;7;2;-3.2;-2.2;-3.3;;;;;;;;;;;;;;;;;46.2;71;;;;;;
BER;01.04.1868 00:00;1.4;12.4;6.8;-2.2;-2;-2.1;;;;;;;;;;;;;;;;;83.3;107;;;;;;
BER;01.05.1868 00:00;9.4;24.1;17;3.8;1.8;5.5;;;;;;;;;;;;;;;;;44.7;40;;;;;;
BER;01.06.1868 00:00;9.7;21.9;16.6;-0.3;-1.6;-0.6;;;;;;;;;;;;;;;;;89.2;88;;;;;;
BER;01.07.1868 00:00;11.2;23.7;17.8;-1;-1.8;-0.9;;;;;;;;;;;;;;;;;95.8;89;;;;;;
BER;01.08.1868 00:00;10.7;22.7;16.9;-1.5;-2.2;-1.5;;;;;;;;;;;;;;;;;119.4;106;;;;;;
BER;01.09.1868 00:00;9.1;21.2;15.1;1;-0.1;1.8;;;;;;;;;;;;;;;;;118.2;136;;;;;;
BER;01.10.1868 00:00;4.1;12.4;7.9;-1.6;-1.4;-1.6;;;;;;;;;;;;;;;;;92.7;107;;;;;;
BER;01.11.1868 00:00;-3.5;3.5;-0.2;-4.4;-4.5;-4.2;;;;;;;;;;;;;;;;;36.5;47;;;;;;
BER;01.12.1868 00:00;0.8;7.3;3.9;3;2.9;3.5;;;;;;;;;;;;;;;;;178.1;227;;;;;;
BER;01.01.1869 00:00;-5.2;0.7;-2.4;-2.6;-2.3;-2.7;;;;;;;;;;;;;;;;;29.1;48;;;;;;
BER;01.02.1869 00:00;0.3;8.9;3.6;2.5;3.1;3.7;;;;;;;;;;;;;;;;;42.3;76;;;;;;
BER;01.03.1869 00:00;-3.7;3.3;-0.6;-5.8;-4;-7;;;;;;;;;;;;;;;;;59.7;92;;;;;;
BER;01.04.1869 00:00;2.9;15.5;9.4;0.4;-0.5;1;;;;;;;;;;;;;;;;;17.8;23;;;;;;
BER;01.05.1869 00:00;7.6;19;13;-0.2;0;0.4;;;;;;;;;;;;;;;;;140;125;;;;;;
BER;01.06.1869 00:00;6.2;18.4;13;-3.9;-5.1;-4.1;;;;;;;;;;;;;;;;;74.4;73;;;;;;
BER;01.07.1869 00:00;12.2;25.5;19.5;0.7;-0.8;0.9;;;;;;;;;;;;;;;;;81.5;75;;;;;;
BER;01.08.1869 00:00;9.2;20.7;15.2;-3.2;-3.7;-3.5;;;;;;;;;;;;;;;;;101.6;90;;;;;;
BER;01.09.1869 00:00;7.1;20.3;13.7;-0.4;-2.1;0.9;;;;;;;;;;;;;;;;;73.2;84;;;;;;
BER;01.10.1869 00:00;1.1;10.8;5.6;-3.9;-4.4;-3.2;;;;;;;;;;;;;;;;;99;114;;;;;;
BER;01.11.1869 00:00;-1;6.7;3.1;-1.1;-2;-1;;;;;;;;;;;;;;;;;101.4;132;;;;;;
BER;01.12.1869 00:00;-5.5;0.2;-2.8;-3.7;-3.4;-3.6;;;;;;;;;;;;;;;;;92.2;117;;;;;;
BER;01.01.1870 00:00;-5.7;0.6;-2.8;-3;-2.8;-2.8;;;;;;;;;;;;;;;;;30.4;50;;;;;;
BER;01.02.1870 00:00;-6.4;1.9;-2.9;-4;-3.6;-3.3;;;;;;;;;;;;;;;;;7.1;13;;;;;;
BER;01.03.1870 00:00;-2.5;5;0.9;-4.3;-2.8;-5.3;;;;;;;;;;;;;;;;;92.6;143;;;;;;
BER;01.04.1870 00:00;1;13.7;7.6;-1.4;-2.4;-0.8;;;;;;;;;;;;;;;;;46.7;60;;;;;;
BER;01.05.1870 00:00;6.4;19.7;13.5;0.3;-1.2;1.1;;;;;;;;;;;;;;;;;55.7;50;;;;;;
BER;01.06.1870 00:00;9;22.6;16.7;-0.2;-2.3;0.1;;;;;;;;;;;;;;;;;46.7;46;;;;;;
BER;01.07.1870 00:00;11.7;25.4;19.1;0.3;-1.3;0.8;;;;;;;;;;;;;;;;;96.9;90;;;;;;
BER;01.08.1870 00:00;9.1;19.5;14.7;-3.7;-3.8;-4.7;;;;;;;;;;;;;;;;;98.2;87;;;;;;
BER;01.09.1870 00:00;5.7;17.6;11.7;-2.4;-3.5;-1.8;;;;;;;;;;;;;;;;;121;139;;;;;;
BER;01.10.1870 00:00;3;12.8;7.7;-1.8;-2.5;-1.2;;;;;;;;;;;;;;;;;271.9;314;;;;;;
BER;01.11.1870 00:00;-0.4;5;2.1;-2.1;-1.4;-2.7;;;;;;;;;;;;;;;;;77;100;;;;;;
BER;01.12.1870 00:00;-7.6;-2.2;-5.2;-6.1;-5.5;-6;;;;;;;;;;;;;;;;;68.7;88;;;;;;
BER;01.01.1871 00:00;-9.8;-2.8;-6.3;-6.5;-6.9;-6.2;;;;;;;;;;;;;;;;;43.1;71;;;;;;
BER;01.02.1871 00:00;-3.5;5.8;0.1;-1;-0.7;0.6;;;;;;;;;;;;;;;;;42.2;76;;;;;;
BER;01.03.1871 00:00;-1;8.4;2.9;-2.3;-1.3;-1.9;;;;;;;;;;;;;;;;;43.1;66;;;;;;
BER;01.04.1871 00:00;3.2;13.5;8.4;-0.6;-0.2;-1;;;;;;;;;;;;;;;;;100.8;129;;;;;;
BER;01.05.1871 00:00;3.9;17.3;11.5;-1.7;-3.7;-1.3;;;;;;;;;;;;;;;;;21.2;19;;;;;;
BER;01.06.1871 00:00;6.2;17.1;12.2;-4.7;-5.1;-5.4;;;;;;;;;;;;;;;;;83.4;82;;;;;;
BER;01.07.1871 00:00;10.5;23.7;18.5;-0.3;-2.5;-0.9;;;;;;;;;;;;;;;;;108.9;101;;;;;;
BER;01.08.1871 00:00;9.9;22.9;17;-1.4;-3;-1.3;;;;;;;;;;;;;;;;;51.9;46;;;;;;
BER;01.09.1871 00:00;9;21.1;15.2;1.1;-0.2;1.7;;;;;;;;;;;;;;;;;42.9;49;;;;;;
BER;01.10.1871 00:00;2.2;10.3;6;-3.5;-3.3;-3.7;;;;;;;;;;;;;;;;;82.4;95;;;;;;
BER;01.11.1871 00:00;-3;1.6;-0.6;-4.8;-4;-6.1;;;;;;;;;;;;;;;;;26.1;34;;;;;;
BER;01.12.1871 00:00;-12.1;-4.2;-8.3;-9.2;-10;-8;;;;;;;;;;;;;;;;;7.7;10;;;;;;
BER;01.01.1872 00:00;-4.1;2.2;-1.1;-1.3;-1.2;-1.2;;;;;;;;;;;;;;;;;43.5;72;;;;;;
BER;01.02.1872 00:00;-3.4;5;-0.2;-1.3;-0.6;-0.2;;;;;;;;;;;;;;;;;50.1;90;;;;;;
BER;01.03.1872 00:00;-0.2;10.3;4.5;-0.7;-0.5;0;;;;;;;;;;;;;;;;;26.9;41;;;;;;
BER;01.04.1872 00:00;2.7;13.5;8.3;-0.7;-0.7;-1;;;;;;;;;;;;;;;;;61.5;79;;;;;;
BER;01.05.1872 00:00;5.5;15.5;10.7;-2.5;-2.1;-3.1;;;;;;;;;;;;;;;;;154.7;138;;;;;;
BER;01.06.1872 00:00;8.9;19.5;15.1;-1.8;-2.4;-3;;;;;;;;;;;;;;;;;120.3;119;;;;;;
BER;01.07.1872 00:00;11.8;23.3;18.5;-0.3;-1.2;-1.3;;;;;;;;;;;;;;;;;99.2;92;;;;;;
BER;01.08.1872 00:00;9.7;20.3;15.5;-2.9;-3.2;-3.9;;;;;;;;;;;;;;;;;137.3;122;;;;;;
BER;01.09.1872 00:00;8.3;20.6;14.3;0.2;-0.9;1.2;;;;;;;;;;;;;;;;;38.9;45;;;;;;
BER;01.10.1872 00:00;4.4;12.8;8.4;-1.1;-1.1;-1.2;;;;;;;;;;;;;;;;;88.8;103;;;;;;
BER;01.11.1872 00:00;1.5;9.1;5.2;1;0.5;1.4;;;;;;;;;;;;;;;;;64.5;84;;;;;;
BER;01.12.1872 00:00;-1.1;4.6;1.3;0.4;1;0.8;;;;;;;;;;;;;;;;;68.1;87;;;;;;
BER;01.01.1873 00:00;-2.9;3.5;-0.2;-0.4;0;0.1;;;;;;;;;;;;;;;;;28.2;47;;;;;;
BER;01.02.1873 00:00;-4;2.9;-1;-2.1;-1.2;-2.3;;;;;;;;;;;;;;;;;25.2;45;;;;;;
BER;01.03.1873 00:00;1;10.4;5.5;0.3;0.7;0.1;;;;;;;;;;;;;;;;;88.2;136;;;;;;
BER;01.04.1873 00:00;1.3;10.9;6.2;-2.8;-2.1;-3.6;;;;;;;;;;;;;;;;;93.9;120;;;;;;
BER;01.05.1873 00:00;4.3;15.4;10.1;-3.1;-3.3;-3.2;;;;;;;;;;;;;;;;;64;57;;;;;;
BER;01.06.1873 00:00;8.6;20.6;15.6;-1.3;-2.7;-1.9;;;;;;;;;;;;;;;;;59.3;58;;;;;;
BER;01.07.1873 00:00;12.1;25.6;19.4;0.6;-0.9;1;;;;;;;;;;;;;;;;;95.1;88;;;;;;
BER;01.08.1873 00:00;11;24.4;18.4;0;-1.9;0.2;;;;;;;;;;;;;;;;;53.1;47;;;;;;
BER;01.09.1873 00:00;6.8;17.9;12.7;-1.4;-2.4;-1.5;;;;;;;;;;;;;;;;;64.8;74;;;;;;
BER;01.10.1873 00:00;4.3;13.1;8.5;-1;-1.2;-0.9;;;;;;;;;;;;;;;;;99.6;115;;;;;;
BER;01.11.1873 00:00;0;6.6;3.1;-1.1;-1;-1.1;;;;;;;;;;;;;;;;;53.9;70;;;;;;
BER;01.12.1873 00:00;-5.4;0.4;-2.5;-3.4;-3.3;-3.4;;;;;;;;;;;;;;;;;29.3;37;;;;;;
BER;01.01.1874 00:00;-5.1;2;-1.8;-2;-2.2;-1.4;;;;;;;;;;;;;;;;;20.9;35;;;;;;
BER;01.02.1874 00:00;-4.8;4.1;-1.1;-2.2;-2;-1.1;;;;;;;;;;;;;;;;;23.9;43;;;;;;
BER;01.03.1874 00:00;-1.6;8.6;3.2;-2;-1.9;-1.7;;;;;;;;;;;;;;;;;31.5;49;;;;;;
BER;01.04.1874 00:00;3.4;15.1;9.3;0.3;0;0.6;;;;;;;;;;;;;;;;;86.2;111;;;;;;
BER;01.05.1874 00:00;2.6;14.1;8.7;-4.5;-5;-4.5;;;;;;;;;;;;;;;;;119.4;106;;;;;;
BER;01.06.1874 00:00;9.4;21.2;16.1;-0.8;-1.9;-1.3;;;;;;;;;;;;;;;;;116.4;115;;;;;;
BER;01.07.1874 00:00;13.2;24.9;19.9;1.1;0.2;0.3;;;;;;;;;;;;;;;;;112;104;;;;;;
BER;01.08.1874 00:00;9.1;20.2;15.2;-3.2;-3.8;-4;;;;;;;;;;;;;;;;;58.2;52;;;;;;
BER;01.09.1874 00:00;8.4;20.9;14.7;0.6;-0.8;1.5;;;;;;;;;;;;;;;;;36.6;42;;;;;;
BER;01.10.1874 00:00;2.7;14.5;8.3;-1.2;-2.8;0.5;;;;;;;;;;;;;;;;;43.5;50;;;;;;
BER;01.11.1874 00:00;-3.6;3.6;0.3;-3.9;-4.6;-4.1;;;;;;;;;;;;;;;;;130;169;;;;;;
BER;01.12.1874 00:00;-5.7;0;-3.1;-4;-3.6;-3.8;;;;;;;;;;;;;;;;;128.9;164;;;;;;
BER;01.01.1875 00:00;-1.9;4;0.7;0.5;1;0.6;;;;;;;;;;;;;;;;;116.5;193;;;;;;
BER;01.02.1875 00:00;-6.7;-0.2;-3.6;-4.7;-3.9;-5.4;;;;;;;;;;;;;;;;;16.6;30;;;;;;
BER;01.03.1875 00:00;-2.2;6.5;1.9;-3.3;-2.5;-3.8;;;;;;;;;;;;;;;;;19.2;30;;;;;;
BER;01.04.1875 00:00;0.7;13.9;7.7;-1.3;-2.7;-0.6;;;;;;;;;;;;;;;;;44.7;57;;;;;;
BER;01.05.1875 00:00;7.2;20.3;14.5;1.3;-0.4;1.7;;;;;;;;;;;;;;;;;135.9;121;;;;;;
BER;01.06.1875 00:00;10.2;20.8;16.3;-0.6;-1.1;-1.7;;;;;;;;;;;;;;;;;102.2;101;;;;;;
BER;01.07.1875 00:00;10.2;20.4;16;-2.8;-2.8;-4.2;;;;;;;;;;;;;;;;;190.3;176;;;;;;
BER;01.08.1875 00:00;11.3;23.5;18;-0.4;-1.6;-0.7;;;;;;;;;;;;;;;;;120.2;107;;;;;;
BER;01.09.1875 00:00;8.9;20.4;14.6;0.5;-0.3;1;;;;;;;;;;;;;;;;;71.2;82;;;;;;
BER;01.10.1875 00:00;3.6;11.5;7.3;-2.2;-1.9;-2.5;;;;;;;;;;;;;;;;;104.8;121;;;;;;
BER;01.11.1875 00:00;-0.5;5.7;2.8;-1.4;-1.5;-2;;;;;;;;;;;;;;;;;178.2;232;;;;;;
BER;01.12.1875 00:00;-6.5;-1.5;-3.9;-4.8;-4.4;-5.3;;;;;;;;;;;;;;;;;5.8;7;;;;;;
BER;01.01.1876 00:00;-5.6;-0.7;-3.3;-3.5;-2.7;-4.1;;;;;;;;;;;;;;;;;27.9;46;;;;;;
BER;01.02.1876 00:00;-2.1;4.8;1.1;0;0.7;-0.4;;;;;;;;;;;;;;;;;168.3;303;;;;;;
BER;01.03.1876 00:00;-0.2;7.7;3.4;-1.8;-0.5;-2.6;;;;;;;;;;;;;;;;;277.9;428;;;;;;
BER;01.04.1876 00:00;2;12.4;7.1;-1.9;-1.4;-2.1;;;;;;;;;;;;;;;;;131;168;;;;;;
BER;01.05.1876 00:00;3.1;14.6;8.8;-4.4;-4.5;-4;;;;;;;;;;;;;;;;;81.6;73;;;;;;
BER;01.06.1876 00:00;8.8;20.9;15;-1.9;-2.5;-1.6;;;;;;;;;;;;;;;;;198.3;195;;;;;;
BER;01.07.1876 00:00;11.3;24.1;18;-0.8;-1.7;-0.5;;;;;;;;;;;;;;;;;50.8;47;;;;;;
BER;01.08.1876 00:00;11.2;24;17.3;-1.1;-1.7;-0.2;;;;;;;;;;;;;;;;;95.6;85;;;;;;
BER;01.09.1876 00:00;6.2;17.7;11.9;-2.2;-3;-1.7;;;;;;;;;;;;;;;;;161.5;186;;;;;;
BER;01.10.1876 00:00;5.2;15.5;10.1;0.6;-0.3;1.5;;;;;;;;;;;;;;;;;5.9;7;;;;;;
BER;01.11.1876 00:00;-2.2;5.9;2.1;-2.1;-3.2;-1.8;;;;;;;;;;;;;;;;;74.4;97;;;;;;
BER;01.12.1876 00:00;-1.2;5.4;2.1;1.2;0.9;1.6;;;;;;;;;;;;;;;;;80.7;103;;;;;;
BER;01.01.1877 00:00;-2.6;5;1;0.8;0.3;1.6;;;;;;;;;;;;;;;;;86.5;143;;;;;;
BER;01.02.1877 00:00;-0.3;6.7;2.8;1.7;2.5;1.5;;;;;;;;;;;;;;;;;171.3;309;;;;;;
BER;01.03.1877 00:00;-2;6.6;2.2;-3;-2.3;-3.7;;;;;;;;;;;;;;;;;113.4;175;;;;;;
BER;01.04.1877 00:00;1.7;12.7;7.1;-1.9;-1.7;-1.8;;;;;;;;;;;;;;;;;121.3;156;;;;;;
BER;01.05.1877 00:00;4.2;15.1;9.7;-3.5;-3.4;-3.5;;;;;;;;;;;;;;;;;166.5;148;;;;;;
BER;01.06.1877 00:00;10.7;24.7;18;1.1;-0.6;2.2;;;;;;;;;;;;;;;;;166.3;164;;;;;;
BER;01.07.1877 00:00;10.5;22.4;16.7;-2.1;-2.5;-2.2;;;;;;;;;;;;;;;;;130.9;121;;;;;;
BER;01.08.1877 00:00;11.4;23.9;17.6;-0.8;-1.5;-0.3;;;;;;;;;;;;;;;;;101.6;90;;;;;;
BER;01.09.1877 00:00;5.7;17;11.2;-2.9;-3.5;-2.4;;;;;;;;;;;;;;;;;40.4;46;;;;;;
BER;01.10.1877 00:00;0;11.2;5.5;-4;-5.5;-2.8;;;;;;;;;;;;;;;;;31.3;36;;;;;;
BER;01.11.1877 00:00;0.6;8.5;4.6;0.4;-0.4;0.8;;;;;;;;;;;;;;;;;135.5;176;;;;;;
BER;01.12.1877 00:00;-3;2.9;0.2;-0.7;-0.9;-0.9;;;;;;;;;;;;;;;;;78;99;;;;;;
BER;01.01.1878 00:00;-6.3;0.5;-2.9;-3.1;-3.4;-2.9;;;;;;;;;;;;;;;;;84.3;140;;;;;;
BER;01.02.1878 00:00;-3;5;0.2;-0.9;-0.2;-0.2;;;;;;;;;;;;;;;;;21.5;39;;;;;;
BER;01.03.1878 00:00;-1.3;7.2;2.6;-2.6;-1.6;-3.1;;;;;;;;;;;;;;;;;53.3;82;;;;;;
BER;01.04.1878 00:00;2.7;12.7;7.5;-1.5;-0.7;-1.8;;;;;;;;;;;;;;;;;128.5;165;;;;;;
BER;01.05.1878 00:00;6.9;19.4;13.1;-0.1;-0.7;0.8;;;;;;;;;;;;;;;;;128.5;114;;;;;;
BER;01.06.1878 00:00;8.8;20.5;14.9;-2;-2.5;-2;;;;;;;;;;;;;;;;;144.8;143;;;;;;
BER;01.07.1878 00:00;10.1;22.3;16.7;-2.1;-2.9;-2.3;;;;;;;;;;;;;;;;;91.3;85;;;;;;
BER;01.08.1878 00:00;10.7;21.7;16.1;-2.3;-2.2;-2.5;;;;;;;;;;;;;;;;;145.3;129;;;;;;
BER;01.09.1878 00:00;7.6;18.3;12.9;-1.2;-1.6;-1.1;;;;;;;;;;;;;;;;;52.7;61;;;;;;
BER;01.10.1878 00:00;3.8;13.5;8.4;-1.1;-1.7;-0.5;;;;;;;;;;;;;;;;;86.8;100;;;;;;
BER;01.11.1878 00:00;-2.5;4.4;1;-3.2;-3.5;-3.3;;;;;;;;;;;;;;;;;66.9;87;;;;;;
BER;01.12.1878 00:00;-9;-0.8;-4.2;-5.1;-6.9;-4.6;;;;;;;;;;;;;;;;;120.3;153;;;;;;
BER;01.01.1879 00:00;-5.7;0.8;-2.7;-2.9;-2.8;-2.6;;;;;;;;;;;;;;;;;58.4;97;;;;;;
BER;01.02.1879 00:00;-1.9;4.1;0.7;-0.4;0.9;-1.1;;;;;;;;;;;;;;;;;120.3;217;;;;;;
BER;01.03.1879 00:00;-1;9.4;3.7;-1.5;-1.3;-0.9;;;;;;;;;;;;;;;;;22.8;35;;;;;;
BER;01.04.1879 00:00;0.8;10;5.2;-3.8;-2.6;-4.5;;;;;;;;;;;;;;;;;78.9;101;;;;;;
BER;01.05.1879 00:00;2.5;12.9;7.7;-5.5;-5.1;-5.7;;;;;;;;;;;;;;;;;109;97;;;;;;
BER;01.06.1879 00:00;8.8;21.7;15.6;-1.3;-2.5;-0.8;;;;;;;;;;;;;;;;;78.1;77;;;;;;
BER;01.07.1879 00:00;8.3;20.1;14.4;-4.4;-4.7;-4.5;;;;;;;;;;;;;;;;;179.4;166;;;;;;
BER;01.08.1879 00:00;11.6;23.6;17.7;-0.7;-1.3;-0.6;;;;;;;;;;;;;;;;;105.8;94;;;;;;
BER;01.09.1879 00:00;8.4;18.3;13;-1.1;-0.8;-1.1;;;;;;;;;;;;;;;;;96;110;;;;;;
BER;01.10.1879 00:00;1.8;10.8;5.9;-3.6;-3.7;-3.2;;;;;;;;;;;;;;;;;80.3;93;;;;;;
BER;01.11.1879 00:00;-4.5;2.5;-0.9;-5.1;-5.5;-5.2;;;;;;;;;;;;;;;;;79.3;103;;;;;;
BER;01.12.1879 00:00;-14.8;-6.1;-10.5;-11.4;-12.7;-9.9;;;;;;;;;;;;;;;;;33;42;;;;;;
BER;01.01.1880 00:00;-10.2;-2.7;-6.6;-6.8;-7.3;-6.1;;;;;;;;;;;;;;;;;22.6;37;;;;;;
BER;01.02.1880 00:00;-4.7;5.3;-0.6;-1.7;-1.9;0.1;;;;;;;;;;;;;;;;;32.2;58;;;;;;
BER;01.03.1880 00:00;0.1;12.7;5.9;0.7;-0.2;2.4;;;;;;;;;;;;;;;;;9.6;15;;;;;;
BER;01.04.1880 00:00;3.2;13.3;7.9;-1.1;-0.2;-1.2;;;;;;;;;;;;;;;;;89.8;115;;;;;;
BER;01.05.1880 00:00;4.1;16.3;10.3;-2.9;-3.5;-2.3;;;;;;;;;;;;;;;;;24.8;22;;;;;;
BER;01.06.1880 00:00;7.8;19.2;13.6;-3.3;-3.5;-3.3;;;;;;;;;;;;;;;;;144.3;142;;;;;;
BER;01.07.1880 00:00;12.2;24;18.1;-0.7;-0.8;-0.6;;;;;;;;;;;;;;;;;113.5;105;;;;;;
BER;01.08.1880 00:00;10.4;21.2;15.5;-2.9;-2.5;-3;;;;;;;;;;;;;;;;;146.5;130;;;;;;
BER;01.09.1880 00:00;8.3;19.2;13.4;-0.7;-0.9;-0.2;;;;;;;;;;;;;;;;;82.5;95;;;;;;
BER;01.10.1880 00:00;3.9;13.3;8.2;-1.3;-1.6;-0.7;;;;;;;;;;;;;;;;;178.1;206;;;;;;
BER;01.11.1880 00:00;0.1;6.6;3.6;-0.6;-0.9;-1.1;;;;;;;;;;;;;;;;;36.3;47;;;;;;
BER;01.12.1880 00:00;0.1;6.6;3.6;2.7;2.2;2.8;;;;;;;;;;;;;;;;;60.7;77;;;;;;
